131 -31.163322 0.000000 8.230000 1114064583.000000 0.000000
132 -56.503269 0.000000 11.280000 1114233054.330000 0.000000
133 74.553093 0.000000 12.120000 1114247524.730000 0.000000
134 4.540333 0.000000 6.540000 1114361116.580000 0.000000
135 16.819674 0.000000 20.000000 1114448849.850000 0.000000
136 -32.278393 0.000000 5.460000 1114490707.150000 0.000000
137 -21.800316 0.000000 1.650000 1114538336.770000 0.000000
138 84.477921 0.000000 7.380000 1114567129.480000 0.000000
139 37.830151 0.000000 3.830000 1114638780.520000 0.000000
140 29.072569 0.000000 18.780001 1114652401.080000 0.000000
141 6.631802 0.000000 10.270000 1114679269.540000 0.000000
142 78.364342 0.000000 2.470000 1114679415.780000 0.000000
143 65.681862 0.000000 16.860001 1114686470.200000 0.000000
144 80.297127 0.000000 3.050000 1114731593.270000 0.000000
145 -78.742462 0.000000 18.080000 1114744915.910000 0.000000
146 26.947504 0.000000 16.299999 1114834738.380000 0.000000
147 -56.371033 0.000000 3.550000 1114948261.980000 0.000000
148 -46.007324 0.000000 0.020000 1114949244.880000 0.000000
149 30.065409 0.000000 7.980000 1115029079.100000 0.000000
150 15.809679 0.000000 13.650000 1115086518.040000 0.000000
151 -66.858398 0.000000 12.540000 1115198653.270000 0.000000
152 24.874619 0.000000 12.070000 1115321595.120000 0.000000
153 -28.168362 0.000000 18.889999 1115350110.020000 0.000000
154 23.293509 0.000000 11.200000 1115507292.120000 0.000000
155 47.227467 0.000000 9.480000 1115601395.490000 0.000000
156 -26.718773 0.000000 7.500000 1115616347.300000 0.000000
157 -28.923178 0.000000 1.450000 1115630920.620000 0.000000
158 -47.534824 0.000000 18.270000 1115683162.870000 0.000000
159 2.310194 0.000000 13.840000 1115692297.320000 0.000000
160 -35.484215 0.000000 2.810000 1115701543.010000 0.000000
161 60.868481 0.000000 2.630000 1115788347.550000 0.000000
162 -54.675556 0.000000 15.600000 1115807401.440000 0.000000
163 86.849586 0.000000 2.160000 1116134806.440000 0.000000
164 -54.034393 0.000000 1.460000 1116156921.030000 0.000000
165 33.271233 0.000000 2.840000 1116156976.750000 0.000000
166 -69.668945 0.000000 15.710000 1116197489.260000 0.000000
167 -61.676903 0.000000 18.400000 1116219000.550000 0.000000
168 57.689102 0.000000 2.880000 1116267757.110000 0.000000
169 -43.538445 0.000000 0.950000 1116422668.310000 0.000000
170 45.304688 0.000000 5.550000 1116516932.000000 0.000000
171 0.000000 39.958954 8.350000 1116550323.150000 0.000000
172 0.000000 20.056709 17.049999 1116553393.080000 0.000000
173 0.000000 -37.272560 5.490000 1116753442.030000 0.000000
174 0.000000 -91.183777 1.780000 1117001292.040000 0.000000
175 0.000000 79.140625 14.070000 1117018775.380000 0.000000
176 0.000000 70.926987 6.310000 1117257941.500000 0.000000
177 0.000000 94.324974 6.520000 1117357744.130000 0.000000
178 0.000000 -47.950382 2.830000 1117389568.850000 0.000000
179 0.000000 -45.786095 9.950000 1117404250.780000 0.000000
180 0.000000 26.272717 11.360000 1117438148.420000 0.000000
181 0.000000 70.627090 7.570000 1117452426.220000 0.000000
182 0.000000 48.749798 0.320000 1117486370.420000 0.000000
183 0.000000 65.210495 5.730000 1117686183.100000 0.000000
184 0.000000 -95.012833 17.270000 1117687228.470000 0.000000
185 0.000000 22.754393 10.900000 1117690517.410000 0.000000
186 0.000000 -91.494507 9.080000 1117878102.700000 0.000000
187 0.000000 -17.570396 0.990000 1118151256.340000 0.000000
188 0.000000 -98.986870 18.040001 1118196997.920000 0.000000
189 0.000000 79.417938 10.670000 1118277832.120000 0.000000
190 0.000000 91.994026 18.629999 1118363521.440000 0.000000
191 0.000000 24.230371 7.160000 1118459988.090000 0.000000
192 0.000000 -40.846889 16.049999 1118527424.730000 0.000000
193 0.000000 -99.008995 11.280000 1118544576.780000 0.000000
194 0.000000 -5.805010 17.639999 1118546647.610000 0.000000
195 0.000000 -49.193768 18.969999 1118577040.580000 0.000000
196 0.000000 66.242958 18.680000 1118841984.840000 0.000000
197 0.000000 -32.266514 15.180000 1118868925.310000 0.000000
198 0.000000 36.040470 16.930000 1118869050.200000 0.000000
199 0.000000 -65.876228 7.010000 1118886898.910000 0.000000
200 0.000000 -71.537163 15.690000 1118977786.270000 0.000000
201 0.000000 65.677048 8.450000 1119033441.730000 0.000000
202 0.000000 90.218155 3.460000 1119078052.290000 0.000000
203 0.000000 35.096981 15.740000 1119175729.420000 0.000000
204 0.000000 -22.277002 4.520000 1119176278.660000 0.000000
205 0.000000 33.854050 3.520000 1119180408.100000 0.000000
206 0.000000 -22.532183 16.940001 1119185577.260000 0.000000
207 0.000000 -50.303913 8.410000 1119207965.690000 0.000000
208 0.000000 20.124004 4.260000 1119209683.430000 0.000000
209 0.000000 -43.455147 9.950000 1119232623.280000 0.000000
210 0.000000 -39.237225 6.550000 1119236436.580000 0.000000
211 0.000000 8.569085 12.490000 1119236879.610000 0.000000
212 0.000000 98.820206 12.030000 1119412603.480000 0.000000
213 0.000000 25.307096 10.700000 1119426848.290000 0.000000
214 0.000000 19.013405 8.300000 1119476753.780000 0.000000
215 0.000000 -44.953259 4.160000 1119497256.590000 0.000000
216 0.000000 41.923615 17.540001 1119508210.430000 0.000000
217 0.000000 59.461040 17.290001 1119695722.430000 0.000000
218 0.000000 36.262230 10.640000 1119962199.210000 0.000000
219 0.000000 -21.333513 5.680000 1120052778.970000 0.000000
